FileName,inst#,actual,predicted,error,prediction
src\main\org\apache\tools\ant\types\Permissions.java,1,2:valid,2:valid,,0.005
src\etc\testcases\taskdefs\rmic\src\AntTimestamp.java,2,2:valid,2:valid,,0.0
src\tests\junit\org\apache\tools\ant\types\selectors\SizeSelectorTest.java,3,2:valid,2:valid,,0.009
src\main\org\apache\tools\ant\types\optional\image\Draw.java,4,2:valid,2:valid,,0.011
src\main\org\apache\tools\ant\types\resources\selectors\Majority.java,5,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\taskdefs\optional\j2ee\HotDeploymentTool.java,6,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\types\DTDLocation.java,7,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\taskdefs\optional\depend\ClassFileIterator.java,8,2:valid,2:valid,,0.0
src\tests\junit\org\apache\tools\ant\taskdefs\DeltreeTest.java,9,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\taskdefs\cvslib\ChangeLogTask.java,10,2:valid,2:valid,,0.059
src\main\org\apache\tools\ant\taskdefs\optional\unix\Chown.java,11,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\types\FlexInteger.java,12,2:valid,2:valid,,0.001
src\main\org\apache\tools\ant\taskdefs\SubAnt.java,13,2:valid,2:valid,,0.023
src\main\org\apache\tools\ant\taskdefs\UpToDate.java,14,2:valid,2:valid,,0.016
src\main\org\apache\tools\ant\taskdefs\optional\sos\SOSLabel.java,15,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\taskdefs\optional\ssh\SSHUserInfo.java,16,2:valid,2:valid,,0.008
src\main\org\apache\tools\ant\taskdefs\optional\sos\SOSCheckin.java,17,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\taskdefs\LoadProperties.java,18,2:valid,2:valid,,0.104
src\main\org\apache\tools\ant\taskdefs\Basename.java,19,2:valid,2:valid,,0.0
src\tests\junit\org\apache\tools\ant\taskdefs\JavaTest.java,20,2:valid,2:valid,,0.018
src\tests\junit\org\apache\tools\ant\taskdefs\condition\EqualsTest.java,21,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\input\GreedyInputHandler.java,22,2:valid,2:valid,,0.003
src\main\org\apache\tools\ant\Task.java,23,2:valid,2:valid,,0.026
src\tests\junit\org\apache\tools\ant\util\DateUtilsTest.java,24,2:valid,2:valid,,0.003
src\tests\junit\org\apache\tools\ant\types\resources\TarResourceTest.java,25,2:valid,2:valid,,0.0
src\main\org\apache\tools\ant\types\TarFileSet.java,26,2:valid,2:valid,,0.006
src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java,27,2:valid,2:valid,,0.002
src\tests\junit\org\example\junit\Output.java,28,2:valid,2:valid,,0.0
