FileName,inst#,actual,predicted,error,prediction
impl\src\test\java\org\apache\myfaces\view\facelets\BrokenTestCase.java,1,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\spi\FacesFlowProvider.java,2,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\config\DefaultFacesConfigurationMerger.java,3,2:valid,1:bugged,+,0.589
impl\src\main\java\org\apache\myfaces\view\facelets\tag\ComponentTagDeclarationLibrary.java,4,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\renderkit\html\behavior\HtmlOutcomeTargetLinkClientBehaviorRendererTest.java,5,2:valid,2:valid,,0.061
shared\src\main\java\org\apache\myfaces\shared\webapp\webxml\ServletMapping.java,6,2:valid,2:valid,,0.134
api\src\main\java\javax\faces\event\PreRenderComponentEvent.java,7,2:valid,2:valid,,0.161
impl\src\test\java\org\apache\myfaces\view\facelets\pss\acid\managed\ValueHolder.java,8,2:valid,2:valid,,0.0
shared\src\main\java\org\apache\myfaces\shared\renderkit\html\HtmlRendererUtils.java,9,1:bugged,1:bugged,,0.866
impl\src\test\java\org\apache\myfaces\view\facelets\impl\ResourceMarkDeleteTest.java,10,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\el\EvaluationException.java,11,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\validator\FacesValidator.java,12,2:valid,2:valid,,0.482
impl\src\main\java\org\apache\myfaces\config\DefaultFacesConfigurationProvider.java,13,2:valid,1:bugged,+,0.79
impl\src\test\java\org\apache\myfaces\config\Myfaces889TestCase.java,14,2:valid,2:valid,,0.0
impl-test\src\main\java\org\apache\myfaces\mc\test\core\annotation\BeforeRequest.java,15,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\cdi\view\ViewScopeContextImpl.java,16,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\spi\ServiceProviderFinder.java,17,2:valid,2:valid,,0.237
impl\src\test\java\org\apache\myfaces\test\ImplClassElementTestCase.java,18,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\component\html\_EventProperties.java,19,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\context\PartialResponseWriter.java,20,2:valid,1:bugged,+,0.566
api\src\test\java\javax\faces\event\MethodExpressionActionListenerTest.java,21,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\view\facelets\tag\jsf\core\ValidateDelegateHandler.java,22,2:valid,2:valid,,0.241
impl\src\main\java\org\apache\myfaces\view\facelets\impl\DefaultFacelet.java,23,2:valid,1:bugged,+,0.763
impl\src\test\java\org\apache\myfaces\event\PostAddToViewEventTestCase.java,24,2:valid,2:valid,,0.025
impl\src\test\java\org\apache\myfaces\view\facelets\tag\jsf\html\HtmlOutputScriptTestCase.java,25,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\config\impl\digester\elements\ViewPoolParameterImpl.java,26,2:valid,2:valid,,0.0
api\src\test\java\javax\faces\component\UIViewParameterTest.java,27,2:valid,2:valid,,0.029
impl\src\main\java\org\apache\myfaces\el\unified\resolver\ImportHandlerResolver.java,28,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\shared_impl\webapp\webxml\WebXml.java,29,2:valid,2:valid,,0.002
impl\src\main\java\org\apache\myfaces\cdi\validator\FacesValidatorInfo.java,30,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\context\ReleaseableFacesContextFactory.java,31,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\convert\LongConverter.java,32,2:valid,2:valid,,0.005
impl\src\main\java\org\apache\myfaces\view\facelets\impl\DefaultFaceletContext.java,33,1:bugged,1:bugged,,0.738
impl\src\test\java\org\apache\myfaces\el\convert\ValueBindingToValueExpressionTest.java,34,2:valid,2:valid,,0.001
api\src\main\java\javax\faces\el\PropertyNotFoundException.java,35,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\config\FacesConfiguratorDefaultValidatorsTestCase.java,36,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\component\search\NamingContainerSearchKeywordResolver.java,37,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\component\html\_EscapeProperty.java,38,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\event\PhaseEvent.java,39,2:valid,2:valid,,0.038
impl\src\test\java\org\apache\myfaces\view\facelets\updateheadres\managed\AjaxContentBean.java,40,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\context\RequestCookieMap.java,41,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\component\_ValidationUtils.java,42,2:valid,2:valid,,0.0
shared-public\src\test\java\org\apache\myfaces\shared\util\MessageUtilsTest.java,43,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\component\visit\FullVisitContext.java,44,2:valid,1:bugged,+,0.573
api\src\main\java\javax\faces\component\html\_HtmlSelectOneRadio.java,45,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\application\viewstate\token\StateTokenProcessor.java,46,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\annotation\ManagedProperty.java,47,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\el\unified\resolver\implicitobject\ResourceImplicitObject.java,48,2:valid,2:valid,,0.13
impl\src\main\java\org\apache\myfaces\application\_SystemEventServletRequest.java,49,2:valid,2:valid,,0.093
impl\src\main\java\org\apache\myfaces\config\impl\digester\elements\ViewParamImpl.java,50,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\spi\impl\AllAnnotationInjectionProvider.java,51,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\event\PhaseListener.java,52,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\application\viewstate\KeyFactory.java,53,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\view\facelets\component\RepeatStatus.java,54,2:valid,1:bugged,+,0.581
impl\src\main\java\org\apache\myfaces\cdi\managedproperty\ManagedPropertyInfo.java,55,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\config\impl\digester\elements\FacesFlowMethodCallImpl.java,56,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\view\facelets\el\CompositeVariableMapper.java,57,2:valid,2:valid,,0.134
impl\src\test\java\org\apache\myfaces\application\viewstate\ServerSideStateCacheTest.java,58,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\application\ResourceVisitOption.java,59,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\compiler\XMLFaceletsProcessingTestCase.java,60,2:valid,2:valid,,0.012
api\src\main\java\javax\faces\flow\builder\FlowBuilderParameter.java,61,2:valid,2:valid,,0.0
shared\src\main\java\org\apache\myfaces\shared\webapp\webxml\WebXmlParser.java,62,2:valid,1:bugged,+,0.702
api\src\main\java\javax\faces\view\facelets\ConverterConfig.java,63,2:valid,2:valid,,0.244
impl\src\main\java\org\apache\myfaces\renderkit\html\HtmlHiddenRenderer.java,64,2:valid,2:valid,,0.247
impl\src\main\java\org\apache\myfaces\view\facelets\tag\jsf\core\LoadBundleHandler.java,65,2:valid,1:bugged,+,0.654
impl\src\test\java\org\apache\myfaces\view\facelets\TemplateClientTestCase.java,66,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\view\facelets\compiler\DoctypeUnit.java,67,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\config\element\facelets\FaceletHandlerTag.java,68,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\mock\MockServletInputStream.java,69,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\spi\FacesConfigResourceProvider.java,70,2:valid,2:valid,,0.484
impl\src\main\java\org\apache\myfaces\renderkit\html\HtmlImageRenderer.java,71,2:valid,2:valid,,0.354
impl\src\test\java\org\apache\myfaces\test\AssertThrowables.java,72,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\push\cdi\WebsocketViewBean.java,73,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\config\element\facelets\FaceletTag.java,74,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\cdi\JsfApplicationArtifactHolder.java,75,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\view\facelets\el\ContextAwarePropertyNotFoundException.java,76,2:valid,1:bugged,+,0.672
impl\src\main\java\org\apache\myfaces\view\facelets\util\Resource.java,77,2:valid,1:bugged,+,0.508
impl\src\test\java\org\apache\myfaces\view\facelets\tag\jsf\html\SelectTestCase.java,78,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\component\visit\VisitContextFactory.java,79,2:valid,2:valid,,0.133
impl\src\main\java\org\apache\myfaces\cdi\model\FacesDataModelExtension.java,80,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\event\BehaviorListener.java,81,2:valid,2:valid,,0.288
api\src\main\java\javax\faces\component\html\_HtmlOutputFormat.java,82,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\mock\MockViewDeclarationLanguageFactory.java,83,2:valid,2:valid,,0.001
api\src\main\java\javax\faces\application\NavigationHandler.java,84,2:valid,2:valid,,0.001
impl\src\main\java\org\apache\myfaces\shared_impl\util\serial\DefaultSerialFactory.java,85,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\taglib\core\LoadBundleTag.java,86,2:valid,2:valid,,0.261
api\src\main\java\javax\faces\view\ViewDeclarationLanguageWrapper.java,87,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\component\UIPanel.java,88,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\config\FacesConfigValidatorTestCase.java,89,2:valid,2:valid,,0.036
impl\src\main\java\org\apache\myfaces\context\ExternalContextFactoryImpl.java,90,2:valid,2:valid,,0.004
impl\src\main\java\org\apache\myfaces\config\element\FaceletsTemplateMapping.java,91,2:valid,2:valid,,0.0
api\src\main\java\javax\faces\context\Flash.java,92,2:valid,2:valid,,0.445
impl\src\main\java\org\apache\myfaces\spi\ResourceLibraryContractsProviderFactory.java,93,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\push\cdi\WebsocketChannelMetadata.java,94,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\pss\acid\managed\ComponentBindingVDLBean7.java,95,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\el\CacheELExpressionsTestCase.java,96,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\application\NavigationHandlerSupport.java,97,2:valid,2:valid,,0.0
shared\src\main\java\org\apache\myfaces\shared\renderkit\html\HtmlTextareaRendererBase.java,98,2:valid,1:bugged,+,0.723
api\src\main\java\javax\faces\component\html\_HtmlPanelGrid.java,99,2:valid,2:valid,,0.0
impl\src\main\java\org\apache\myfaces\cdi\scope\ScopeExtension.java,100,2:valid,2:valid,,0.0
impl\src\test\java\org\apache\myfaces\view\facelets\tag\ui\IncludeParamTestCase.java,101,2:valid,2:valid,,0.025
impl\src\test\java\org\apache\myfaces\view\facelets\DefaultFaceletsStateManagementStrategyTest.java,102,2:valid,2:valid,,0.003
api\src\main\java\javax\faces\bean\ViewScoped.java,103,2:valid,2:valid,,0.421
api\src\main\java\javax\faces\component\_ValueExpressionToValueBinding.java,104,2:valid,2:valid,,0.113
