FileName,inst#,actual,predicted,error,prediction
obago_2_0_0_alpha_2\repo\tobago-extension\tobago-security\src\main\java\org\apache\myfaces\tobago\security\CheckAuthorisationMethodBinding.java$restoreState,1,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\model\MixedTreeModel.java$getJunctions,2,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\test\java\org\apache\myfaces\tobago\internal\mock\servlet\MockHttpServletResponse.java$reset,3,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\test\java\org\apache\myfaces\tobago\util\JavascriptWriterUtilsTest.java$testText,4,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-extension\tobago-security\src\main\java\org\apache\myfaces\tobago\security\UISecuredToolBarCommand.java$setActionExpression,5,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-extension\tobago-deprecation\src\main\java\org\apache\myfaces\tobago\renderkit\html\HtmlRendererUtil.java$getRenderedPartiallyJavascriptArray,6,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\extension\SelectOneChoiceExtensionTag.java$setRequired,7,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\internal\config\TobagoConfigSorter.java$getLower,8,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\internal\config\TobagoConfigFragment.java$getAfter,9,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-example\tobago-example-test\src\main\java\org\apache\myfaces\tobago\example\test\TreeController.java$openAll,10,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-example\tobago-example-experimental\src\main\java\org\apache\myfaces\tobago\example\test\Tomahawk.java$getSchedule,11,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\facelets\extension\TobagoLabelExtensionHandler.java$applyNextHandler,12,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\model\TreeNodeDataModel.java$getRowData,13,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-example\tobago-example-test\src\main\java\org\apache\myfaces\tobago\example\test\MeasureBean.java$getMeasureHeight,14,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\component\MethodExpressionToMethodBinding.java$getType,15,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\renderkit\SelectManyRendererBase.java$decode,16,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\context\ClientProperties.java$setUserAgent,17,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\renderkit\SelectManyRendererBase.java$getConvertedValue,18,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-core\src\main\java\org\apache\myfaces\tobago\internal\ajax\AjaxInternalUtils.java$getMessagesComponentIds,19,2:valid,2:valid,,0.0
obago_2_0_0_alpha_2\repo\tobago-example\tobago-example-addressbook-cdi\src\main\java\org\apache\myfaces\tobago\example\addressbook\Address.java$setCompany,20,2:valid,2:valid,,0.0
