FileName,inst#,actual,predicted,error,prediction
tobago-core\src\main\java\org\apache\myfaces\tobago\util\WebXmlUtils.java,1,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\config\TobagoConfigEntityResolver.java,2,2:valid,2:valid,,0.165
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\declaration\HasStateBinding.java,3,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\component\AbstractUITree.java,4,2:valid,2:valid,,0.136
tobago-example\tobago-example-demo\src\main\java\org\apache\myfaces\tobago\example\test\MeasureBean.java,5,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\declaration\HasValidatorMessage.java,6,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\component\AbstractUIEvent.java,7,2:valid,2:valid,,0.0
tobago-example\tobago-example-demo\src\main\java\org\apache\myfaces\tobago\example\demo\SuggestQuotMarkController.java,8,2:valid,2:valid,,0.0
tobago-example\tobago-example-demo\src\main\java\org\apache\myfaces\tobago\example\demo\LoginController.java,9,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\renderkit\renderer\SelectManyCheckboxRenderer.java,10,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\webapp\AjaxExceptionHandlerFactory.java,11,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\declaration\IsShowRootJunction.java,12,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\declaration\HasState.java,13,2:valid,2:valid,,0.002
tobago-core\src\main\java\org\apache\myfaces\tobago\event\TreeSelectedEvent.java,14,2:valid,2:valid,,0.038
tobago-tool\tobago-tool-annotation\src\main\java\org\apache\myfaces\tobago\apt\annotation\Taglib.java,15,2:valid,2:valid,,0.111
tobago-example\tobago-example-demo\src\main\java\org\apache\myfaces\tobago\example\demo\ObjectController.java,16,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\component\AbstractUICommand.java,17,1:bugged,2:valid,+,0.003
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\component\AbstractUIFormBase.java,18,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\component\TreeTagDeclaration.java,19,2:valid,2:valid,,0.014
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\component\OperationTagDeclaration.java,20,2:valid,2:valid,,0.0
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\layout\SpanCell.java,21,2:valid,2:valid,,0.026
tobago-tool\tobago-tool-annotation\src\main\java\org\apache\myfaces\tobago\apt\annotation\Category.java,22,2:valid,2:valid,,0.002
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\component\TreeNodeTagDeclaration.java,23,2:valid,2:valid,,0.022
tobago-core\src\main\java\org\apache\myfaces\tobago\internal\taglib\component\ValidateFileItemTagDeclaration.java,24,2:valid,2:valid,,0.0
