inst#,actual,predicted,error,prediction
1,2:valid,2:valid,,0.99
2,2:valid,2:valid,,0.998
3,2:valid,2:valid,,1
4,2:valid,2:valid,,0.794
5,2:valid,2:valid,,0.953
6,2:valid,2:valid,,0.999
7,2:valid,2:valid,,1
8,2:valid,2:valid,,0.999
9,2:valid,2:valid,,0.959
10,2:valid,2:valid,,0.938
11,2:valid,2:valid,,0.987
12,2:valid,2:valid,,1
13,2:valid,2:valid,,0.929
14,2:valid,2:valid,,0.928
15,2:valid,2:valid,,0.736
16,2:valid,2:valid,,0.948
17,2:valid,2:valid,,0.91
18,2:valid,2:valid,,0.909
19,2:valid,2:valid,,0.983
20,2:valid,2:valid,,0.995
21,2:valid,2:valid,,0.959
22,2:valid,2:valid,,1
23,2:valid,2:valid,,0.938
24,2:valid,2:valid,,1
25,2:valid,2:valid,,0.895
26,2:valid,2:valid,,0.866
27,2:valid,2:valid,,1
28,2:valid,2:valid,,0.921
29,2:valid,2:valid,,1
30,2:valid,2:valid,,1
31,2:valid,2:valid,,1
32,2:valid,2:valid,,1
33,2:valid,2:valid,,0.988
34,2:valid,2:valid,,0.969
35,2:valid,2:valid,,0.607
36,2:valid,2:valid,,0.948
37,2:valid,2:valid,,1
38,2:valid,2:valid,,0.926
39,2:valid,2:valid,,0.977
40,2:valid,2:valid,,0.997
41,2:valid,2:valid,,0.998
42,2:valid,2:valid,,0.981
43,2:valid,2:valid,,0.997
44,2:valid,2:valid,,0.988
45,2:valid,2:valid,,0.968
46,2:valid,2:valid,,0.922
47,2:valid,2:valid,,0.969
48,2:valid,2:valid,,1
49,2:valid,2:valid,,0.997
50,2:valid,2:valid,,1
51,2:valid,2:valid,,0.981
52,2:valid,2:valid,,0.942
53,2:valid,2:valid,,0.98
54,2:valid,2:valid,,0.999
55,2:valid,2:valid,,0.992
56,2:valid,2:valid,,0.953
57,2:valid,2:valid,,0.994
58,2:valid,2:valid,,1
59,2:valid,2:valid,,0.997
60,2:valid,2:valid,,0.947
61,2:valid,2:valid,,0.994
62,2:valid,2:valid,,0.968
63,2:valid,2:valid,,0.997
64,2:valid,2:valid,,0.713
65,2:valid,2:valid,,1
66,2:valid,2:valid,,0.982
67,2:valid,2:valid,,0.854
68,2:valid,2:valid,,1
