FileName,inst#,actual,predicted,error,prediction
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\protocol\http\RequestLogger.java$getLastActive,1,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-datetime\src\main\java\org\apache\wicket\extensions\yui\calendar\DateTimeField.java$getHours,2,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\MetaDataTest.java$MetaDataTest,3,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\Form.java$getHiddenFieldId,4,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\FormComponent.java$getMessage,5,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-extensions\src\main\java\org\apache\wicket\extensions\markup\html\form\palette\Palette.java$updateModel,6,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\parse\metapattern\parsers\WordParser.java$WordParser,7,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\protocol\http\pagestore\DiskPageStore.java$mkdirs,8,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\tree\AbstractTree.java$isRootLess,9,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-extensions\src\main\java\org\apache\wicket\extensions\markup\html\form\palette\component\Recorder.java$onValid,10,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\LocalizerTest.java$testGetStringMissingStringNoDefault,11,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\markup\html\form\CheckGroupTest.java$setProp1,12,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\util\parse\metapattern\parsers\IndexedParamTest.java$IndexedParamTest,13,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\markup\html\form\CheckGroupTest.java$setProp2,14,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\testing\wicket-threadtest\src\main\java\org\apache\wicket\threadtest\apps\app1\FormInputModel.java$getText,15,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\parse\metapattern\parsers\MetaPatternParser.java$MetaPatternParser,16,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\MarkupException.java$setMarkupStream,17,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\model\ResourceModel.java$ResourceModel,18,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\collections\MicroMap.java$containsKey,19,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\HeaderPartContainer.java$resolve,20,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\ContainerInfo.java$toString,21,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\util\lang\ObjectsTest.java$testComponentClone,22,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\Button.java$Button,23,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\markup\html\internal\AjaxEnclosurePage_2.java$addLinks,24,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\Form.java$getJavascriptId,25,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-examples\src\test\java\org\apache\wicket\examples\JettyTestCaseDecorator.java$getWebappLocation,26,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\protocol\http\request\WebRequestCodingStrategy.java$areMountsCaseSensitive,27,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-extensions\src\test\java\org\apache\wicket\extensions\markup\html\form\select\SelectTest.java$setUp,28,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\ComponentTag.java$getAttributes,29,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\navigation\paging\PagingNavigation.java$getStartIndex,30,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\AbstractSingleSelectChoice.java$getNullKey,31,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\markup\html\autolink\sub\BasePage.java$BasePage,32,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\html\form\CheckBoxMultipleChoice.java$toString,33,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\io\IObjectStreamFactory.java$writeObjectOverride,34,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-examples\src\main\java\org\apache\wicket\examples\compref\BookmarkablePageLinkPage.java$BookmarkablePageLinkPage,35,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\test\java\org\apache\wicket\ComponentInitializationTest.java$TestComponent,36,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-examples\src\main\java\org\apache\wicket\examples\ajax\builtin\RatingsPage.java$addRating,37,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\Component.java$fireInitialize,38,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\time\TimeOfDay.java$now,39,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\request\target\basic\EmptyRequestTarget.java$getInstance,40,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-extensions\src\main\java\org\apache\wicket\extensions\markup\html\form\palette\component\Selection.java$getOptionsIterator,41,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\PageMap.java$forName,42,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\value\CopyOnWriteValueMap.java$getAsDuration,43,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-extensions\src\main\java\org\apache\wicket\extensions\ajax\markup\html\repeater\data\sort\AjaxFallbackOrderByBorder.java$onSortChanged,44,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-examples\src\main\java\org\apache\wicket\examples\staticpages\CapturingBookmarkablePageRequestTarget.java$respond,45,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\markup\loader\InheritedMarkupMarkupLoader.java$requiresBaseMarkup,46,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\util\lang\Objects.java$longValue,47,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\RequestCycle.java$getClientInfo,48,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket-examples\src\main\java\org\apache\wicket\examples\authorization\UserRolesAuthorizer.java$UserRolesAuthorizer,49,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\protocol\http\BufferedHttpServletResponse.java$isCommitted,50,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\protocol\http\ClientProperties.java$getBrowserWidth,51,2:valid,2:valid,,0.0
7\vers\wicket_1_4_20\repo\wicket\src\main\java\org\apache\wicket\model\Model.java$detach,52,2:valid,2:valid,,0.0
