inst#,actual,predicted,error,prediction
1,2:valid,2:valid,,1
2,2:valid,2:valid,,0.996
3,2:valid,2:valid,,1
4,2:valid,2:valid,,1
5,2:valid,2:valid,,1
6,2:valid,2:valid,,1
7,2:valid,2:valid,,1
8,2:valid,2:valid,,1
9,2:valid,2:valid,,1
10,2:valid,2:valid,,1
11,2:valid,2:valid,,1
12,2:valid,2:valid,,1
13,2:valid,2:valid,,1
14,2:valid,2:valid,,1
15,2:valid,2:valid,,1
16,2:valid,2:valid,,1
17,2:valid,2:valid,,0.998
18,2:valid,2:valid,,0.999
19,2:valid,2:valid,,1
20,2:valid,2:valid,,1
21,2:valid,2:valid,,0.997
22,2:valid,2:valid,,1
23,2:valid,2:valid,,0.997
24,2:valid,2:valid,,1
25,2:valid,2:valid,,0.998
26,1:bugged,2:valid,+,1
27,2:valid,2:valid,,0.999
28,2:valid,2:valid,,1
29,2:valid,2:valid,,1
30,2:valid,2:valid,,0.998
31,2:valid,2:valid,,1
32,2:valid,2:valid,,1
33,2:valid,2:valid,,1
34,2:valid,2:valid,,0.999
35,2:valid,2:valid,,1
36,2:valid,2:valid,,0.999
37,2:valid,2:valid,,1
38,2:valid,2:valid,,1
39,2:valid,2:valid,,0.999
40,1:bugged,2:valid,+,1
41,2:valid,2:valid,,1
42,2:valid,2:valid,,1
43,2:valid,2:valid,,1
44,2:valid,2:valid,,1
45,2:valid,2:valid,,1
46,2:valid,2:valid,,1
47,2:valid,2:valid,,0.998
48,2:valid,2:valid,,1
49,2:valid,2:valid,,1
50,2:valid,2:valid,,0.997
51,1:bugged,2:valid,+,0.715
52,2:valid,2:valid,,1
53,2:valid,2:valid,,1
54,2:valid,2:valid,,1
55,2:valid,2:valid,,1
56,2:valid,2:valid,,1
57,2:valid,2:valid,,1
58,2:valid,2:valid,,1
59,2:valid,2:valid,,1
60,2:valid,2:valid,,1
61,2:valid,2:valid,,0.999
62,2:valid,2:valid,,1
63,2:valid,2:valid,,0.999
64,2:valid,2:valid,,1
65,2:valid,2:valid,,1
66,2:valid,2:valid,,1
67,2:valid,2:valid,,0.999
68,2:valid,2:valid,,1
69,2:valid,2:valid,,0.998
70,2:valid,2:valid,,0.997
71,2:valid,2:valid,,1
72,2:valid,2:valid,,1
73,2:valid,2:valid,,1
74,2:valid,2:valid,,1
75,2:valid,2:valid,,0.997
76,2:valid,2:valid,,0.992
77,2:valid,2:valid,,0.976
78,2:valid,2:valid,,1
79,1:bugged,2:valid,+,1
80,2:valid,2:valid,,1
81,2:valid,2:valid,,1
82,2:valid,2:valid,,1
83,2:valid,2:valid,,0.999
84,2:valid,2:valid,,0.999
85,2:valid,2:valid,,1
86,2:valid,2:valid,,1
87,2:valid,2:valid,,1
88,2:valid,2:valid,,1
89,2:valid,2:valid,,1
90,2:valid,2:valid,,1
91,2:valid,2:valid,,1
92,2:valid,2:valid,,1
93,2:valid,2:valid,,1
94,2:valid,2:valid,,0.999
95,2:valid,2:valid,,1
96,2:valid,2:valid,,0.997
97,2:valid,2:valid,,0.941
98,2:valid,2:valid,,1
99,2:valid,2:valid,,1
100,2:valid,2:valid,,0.998
101,2:valid,2:valid,,1
102,2:valid,2:valid,,1
103,2:valid,2:valid,,1
104,2:valid,2:valid,,0.999
105,2:valid,2:valid,,1
106,2:valid,2:valid,,1
107,2:valid,2:valid,,1
108,2:valid,2:valid,,1
109,2:valid,2:valid,,1
110,2:valid,2:valid,,1
111,2:valid,2:valid,,1
112,2:valid,2:valid,,1
113,2:valid,2:valid,,1
114,2:valid,2:valid,,0.904
115,2:valid,2:valid,,0.998
116,2:valid,2:valid,,1
117,2:valid,2:valid,,1
118,2:valid,2:valid,,1
119,2:valid,2:valid,,1
120,2:valid,2:valid,,1
121,2:valid,2:valid,,1
122,2:valid,2:valid,,0.99
123,2:valid,2:valid,,0.997
124,2:valid,2:valid,,0.998
125,2:valid,2:valid,,1
126,2:valid,2:valid,,1
127,2:valid,2:valid,,1
128,2:valid,2:valid,,1
129,2:valid,2:valid,,0.999
130,2:valid,2:valid,,1
131,2:valid,2:valid,,1
132,2:valid,2:valid,,1
133,2:valid,2:valid,,1
134,2:valid,2:valid,,1
135,2:valid,2:valid,,1
136,2:valid,2:valid,,0.981
137,2:valid,2:valid,,1
138,2:valid,2:valid,,1
139,2:valid,2:valid,,0.988
140,2:valid,2:valid,,1
141,2:valid,2:valid,,0.879
142,2:valid,2:valid,,0.956
143,2:valid,2:valid,,1
144,2:valid,2:valid,,1
145,2:valid,2:valid,,0.997
146,2:valid,2:valid,,0.951
147,2:valid,2:valid,,1
148,2:valid,2:valid,,1
149,2:valid,2:valid,,1
150,2:valid,2:valid,,1
151,2:valid,2:valid,,0.999
152,2:valid,2:valid,,0.995
153,2:valid,2:valid,,1
154,2:valid,2:valid,,1
155,2:valid,2:valid,,1
156,2:valid,2:valid,,1
157,2:valid,2:valid,,0.991
158,2:valid,2:valid,,1
159,2:valid,2:valid,,1
160,2:valid,2:valid,,1
161,2:valid,2:valid,,1
162,2:valid,2:valid,,1
163,2:valid,2:valid,,0.998
164,2:valid,2:valid,,1
165,2:valid,2:valid,,1
166,2:valid,2:valid,,1
167,2:valid,2:valid,,1
168,2:valid,2:valid,,1
169,2:valid,2:valid,,0.996
170,2:valid,2:valid,,1
171,2:valid,2:valid,,1
172,2:valid,2:valid,,1
173,2:valid,2:valid,,0.998
174,2:valid,2:valid,,0.999
175,2:valid,2:valid,,1
176,2:valid,2:valid,,1
177,2:valid,2:valid,,0.986
178,2:valid,2:valid,,1
179,2:valid,2:valid,,0.998
180,2:valid,2:valid,,0.996
181,2:valid,2:valid,,1
182,2:valid,2:valid,,0.996
183,2:valid,2:valid,,1
184,2:valid,2:valid,,0.988
185,2:valid,2:valid,,1
186,2:valid,2:valid,,0.999
187,2:valid,2:valid,,1
188,2:valid,2:valid,,1
189,2:valid,2:valid,,1
190,2:valid,2:valid,,0.995
191,2:valid,2:valid,,0.998
192,2:valid,2:valid,,0.998
193,2:valid,2:valid,,1
194,2:valid,2:valid,,1
195,2:valid,2:valid,,0.999
196,2:valid,2:valid,,0.998
197,2:valid,2:valid,,0.999
198,2:valid,2:valid,,1
199,2:valid,2:valid,,0.994
200,2:valid,2:valid,,1
201,2:valid,2:valid,,1
202,2:valid,2:valid,,1
203,2:valid,2:valid,,1
204,2:valid,2:valid,,1
205,2:valid,2:valid,,1
206,2:valid,2:valid,,1
207,2:valid,2:valid,,1
208,2:valid,2:valid,,1
209,2:valid,2:valid,,0.999
210,2:valid,2:valid,,1
211,2:valid,2:valid,,1
212,2:valid,2:valid,,1
213,2:valid,2:valid,,0.979
214,2:valid,2:valid,,0.997
215,2:valid,2:valid,,0.992
216,2:valid,2:valid,,1
217,2:valid,2:valid,,1
218,2:valid,2:valid,,1
219,2:valid,2:valid,,1
220,2:valid,2:valid,,1
221,2:valid,2:valid,,1
222,2:valid,2:valid,,0.993
223,2:valid,2:valid,,1
224,2:valid,2:valid,,1
225,2:valid,2:valid,,1
226,2:valid,2:valid,,0.997
227,2:valid,2:valid,,1
228,2:valid,2:valid,,1
229,2:valid,2:valid,,1
230,2:valid,2:valid,,1
231,2:valid,2:valid,,1
232,2:valid,2:valid,,1
233,2:valid,2:valid,,0.999
234,2:valid,2:valid,,0.996
235,2:valid,2:valid,,0.999
236,2:valid,2:valid,,1
237,2:valid,2:valid,,1
238,2:valid,2:valid,,1
239,2:valid,2:valid,,1
240,2:valid,2:valid,,1
241,2:valid,2:valid,,0.971
242,2:valid,2:valid,,1
243,2:valid,2:valid,,1
244,2:valid,2:valid,,1
245,2:valid,2:valid,,1
246,2:valid,2:valid,,1
247,2:valid,2:valid,,0.996
248,2:valid,2:valid,,1
249,2:valid,2:valid,,1
250,2:valid,2:valid,,1
251,2:valid,2:valid,,0.998
252,2:valid,2:valid,,1
253,2:valid,2:valid,,0.998
254,2:valid,2:valid,,1
255,2:valid,2:valid,,0.999
256,2:valid,2:valid,,1
257,2:valid,2:valid,,1
258,2:valid,2:valid,,1
259,2:valid,2:valid,,1
260,2:valid,2:valid,,1
261,2:valid,2:valid,,1
262,2:valid,2:valid,,1
263,2:valid,2:valid,,1
264,2:valid,2:valid,,1
265,2:valid,2:valid,,0.999
266,2:valid,2:valid,,1
267,2:valid,2:valid,,1
268,2:valid,2:valid,,0.999
269,2:valid,2:valid,,0.997
270,2:valid,2:valid,,1
271,2:valid,2:valid,,0.995
272,2:valid,2:valid,,1
273,1:bugged,2:valid,+,0.871
274,2:valid,2:valid,,0.998
275,2:valid,2:valid,,1
276,2:valid,2:valid,,1
277,2:valid,2:valid,,1
278,2:valid,2:valid,,1
279,2:valid,2:valid,,1
280,2:valid,2:valid,,0.998
281,2:valid,2:valid,,0.999
282,2:valid,2:valid,,1
283,2:valid,2:valid,,1
284,2:valid,2:valid,,0.994
285,2:valid,2:valid,,1
286,2:valid,2:valid,,0.994
287,2:valid,2:valid,,1
288,2:valid,2:valid,,1
289,2:valid,2:valid,,1
290,2:valid,2:valid,,1
291,2:valid,2:valid,,0.996
292,2:valid,2:valid,,1
293,2:valid,2:valid,,0.999
294,2:valid,2:valid,,1
295,2:valid,2:valid,,1
296,2:valid,2:valid,,0.931
297,2:valid,2:valid,,0.997
298,2:valid,2:valid,,1
299,2:valid,2:valid,,0.998
300,1:bugged,2:valid,+,0.999
301,2:valid,2:valid,,1
302,2:valid,2:valid,,1
303,2:valid,2:valid,,0.997
304,2:valid,2:valid,,0.997
305,2:valid,2:valid,,1
306,2:valid,2:valid,,1
307,2:valid,2:valid,,0.998
308,2:valid,2:valid,,0.999
309,2:valid,2:valid,,1
310,2:valid,2:valid,,1
311,2:valid,2:valid,,0.999
312,2:valid,2:valid,,0.999
313,2:valid,2:valid,,0.978
314,2:valid,2:valid,,1
315,2:valid,2:valid,,1
316,2:valid,2:valid,,1
317,2:valid,2:valid,,1
318,2:valid,2:valid,,0.999
319,2:valid,2:valid,,1
320,2:valid,2:valid,,1
321,2:valid,2:valid,,0.793
322,2:valid,2:valid,,1
323,2:valid,2:valid,,0.956
324,2:valid,2:valid,,0.999
325,2:valid,2:valid,,1
326,2:valid,2:valid,,1
327,2:valid,2:valid,,1
328,2:valid,2:valid,,1
329,2:valid,2:valid,,1
330,2:valid,2:valid,,1
331,2:valid,2:valid,,0.998
332,2:valid,2:valid,,0.999
333,2:valid,2:valid,,1
334,2:valid,2:valid,,1
335,2:valid,2:valid,,0.867
336,2:valid,2:valid,,0.998
337,2:valid,2:valid,,0.998
338,2:valid,2:valid,,1
339,2:valid,2:valid,,0.979
340,2:valid,2:valid,,1
341,2:valid,2:valid,,1
342,2:valid,2:valid,,1
343,2:valid,2:valid,,1
344,2:valid,2:valid,,0.999
345,2:valid,2:valid,,0.998
346,2:valid,2:valid,,0.999
347,2:valid,2:valid,,0.988
348,2:valid,2:valid,,1
349,2:valid,2:valid,,1
350,2:valid,2:valid,,1
351,2:valid,2:valid,,1
352,2:valid,2:valid,,1
353,2:valid,2:valid,,1
354,2:valid,2:valid,,1
355,2:valid,2:valid,,1
356,2:valid,2:valid,,0.999
357,2:valid,2:valid,,1
358,2:valid,2:valid,,1
359,2:valid,2:valid,,0.99
360,2:valid,2:valid,,1
361,2:valid,2:valid,,0.999
362,2:valid,2:valid,,1
363,2:valid,2:valid,,1
364,2:valid,2:valid,,1
365,2:valid,2:valid,,1
366,2:valid,2:valid,,1
367,2:valid,2:valid,,1
368,2:valid,2:valid,,0.999
369,2:valid,2:valid,,1
370,2:valid,2:valid,,1
371,2:valid,2:valid,,1
372,2:valid,2:valid,,1
373,2:valid,2:valid,,0.997
374,2:valid,2:valid,,1
375,2:valid,2:valid,,0.995
376,2:valid,2:valid,,1
377,2:valid,2:valid,,0.999
378,2:valid,2:valid,,1
379,2:valid,2:valid,,1
380,2:valid,2:valid,,1
381,2:valid,2:valid,,1
382,2:valid,2:valid,,1
383,2:valid,2:valid,,1
384,2:valid,2:valid,,0.998
385,2:valid,2:valid,,0.986
386,2:valid,2:valid,,0.998
387,2:valid,2:valid,,1
388,2:valid,2:valid,,0.994
389,2:valid,2:valid,,1
390,2:valid,2:valid,,1
391,2:valid,2:valid,,1
392,2:valid,2:valid,,1
393,2:valid,2:valid,,1
394,2:valid,2:valid,,1
395,2:valid,2:valid,,1
396,2:valid,2:valid,,1
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,2:valid,,0.996
400,2:valid,2:valid,,1
401,2:valid,2:valid,,1
402,2:valid,2:valid,,0.999
403,2:valid,2:valid,,1
404,2:valid,2:valid,,1
405,2:valid,2:valid,,1
406,2:valid,2:valid,,1
407,2:valid,2:valid,,1
408,2:valid,2:valid,,0.999
409,2:valid,2:valid,,0.999
410,2:valid,2:valid,,1
411,2:valid,2:valid,,1
412,2:valid,2:valid,,1
413,2:valid,2:valid,,0.999
414,2:valid,2:valid,,1
415,2:valid,2:valid,,1
416,2:valid,2:valid,,1
417,2:valid,2:valid,,1
418,2:valid,2:valid,,1
419,2:valid,2:valid,,0.966
420,2:valid,2:valid,,0.999
421,2:valid,2:valid,,0.999
422,2:valid,2:valid,,1
423,2:valid,2:valid,,1
424,2:valid,2:valid,,0.996
425,2:valid,2:valid,,1
426,2:valid,2:valid,,1
427,2:valid,2:valid,,1
428,2:valid,2:valid,,1
429,2:valid,2:valid,,1
430,2:valid,2:valid,,1
431,2:valid,2:valid,,1
432,2:valid,2:valid,,1
433,2:valid,2:valid,,1
434,2:valid,2:valid,,1
435,2:valid,2:valid,,1
436,2:valid,2:valid,,1
437,2:valid,2:valid,,0.999
438,2:valid,2:valid,,0.999
439,2:valid,2:valid,,1
440,2:valid,2:valid,,0.998
441,2:valid,2:valid,,0.999
442,2:valid,2:valid,,1
443,2:valid,2:valid,,1
444,2:valid,2:valid,,0.964
445,2:valid,2:valid,,1
446,2:valid,2:valid,,1
447,2:valid,2:valid,,0.999
448,2:valid,2:valid,,1
449,2:valid,2:valid,,0.996
450,2:valid,2:valid,,1
451,2:valid,2:valid,,1
452,2:valid,2:valid,,1
453,2:valid,2:valid,,1
454,2:valid,2:valid,,1
455,2:valid,2:valid,,1
456,2:valid,2:valid,,1
457,2:valid,2:valid,,1
458,2:valid,2:valid,,0.999
459,2:valid,2:valid,,1
460,2:valid,2:valid,,1
461,2:valid,2:valid,,0.998
462,2:valid,2:valid,,0.988
463,2:valid,2:valid,,1
464,2:valid,2:valid,,1
465,2:valid,2:valid,,1
466,2:valid,2:valid,,0.999
467,2:valid,2:valid,,1
468,2:valid,2:valid,,1
469,2:valid,2:valid,,1
470,2:valid,2:valid,,0.986
471,2:valid,2:valid,,1
472,2:valid,2:valid,,1
473,2:valid,2:valid,,1
474,2:valid,2:valid,,1
475,2:valid,2:valid,,1
476,2:valid,2:valid,,1
477,2:valid,2:valid,,1
478,2:valid,2:valid,,1
479,2:valid,2:valid,,1
480,2:valid,2:valid,,1
481,2:valid,2:valid,,1
482,2:valid,2:valid,,0.999
483,2:valid,2:valid,,1
484,2:valid,2:valid,,1
485,2:valid,2:valid,,1
486,2:valid,2:valid,,1
487,2:valid,2:valid,,0.999
488,2:valid,2:valid,,0.895
489,2:valid,2:valid,,1
490,2:valid,2:valid,,1
491,2:valid,2:valid,,1
492,2:valid,2:valid,,1
493,2:valid,2:valid,,0.986
494,2:valid,2:valid,,1
495,2:valid,2:valid,,1
496,2:valid,2:valid,,1
497,2:valid,2:valid,,1
498,2:valid,2:valid,,0.998
499,2:valid,2:valid,,0.996
500,2:valid,2:valid,,1
501,2:valid,2:valid,,0.999
502,2:valid,2:valid,,1
503,2:valid,2:valid,,1
504,2:valid,2:valid,,1
505,2:valid,2:valid,,1
506,2:valid,2:valid,,0.992
507,2:valid,2:valid,,1
508,2:valid,2:valid,,0.979
509,2:valid,2:valid,,1
510,2:valid,2:valid,,1
511,2:valid,2:valid,,1
512,2:valid,2:valid,,1
513,2:valid,2:valid,,0.997
514,2:valid,2:valid,,1
515,2:valid,2:valid,,1
516,1:bugged,2:valid,+,1
517,2:valid,2:valid,,1
518,2:valid,2:valid,,1
519,2:valid,2:valid,,0.999
520,2:valid,2:valid,,1
521,2:valid,2:valid,,1
522,2:valid,2:valid,,0.999
523,2:valid,2:valid,,1
524,2:valid,2:valid,,1
525,2:valid,2:valid,,1
526,2:valid,2:valid,,1
527,2:valid,2:valid,,1
528,2:valid,2:valid,,1
529,2:valid,2:valid,,1
530,2:valid,2:valid,,1
531,2:valid,2:valid,,1
532,2:valid,2:valid,,1
533,2:valid,2:valid,,1
534,2:valid,2:valid,,1
535,2:valid,2:valid,,0.998
536,2:valid,2:valid,,1
537,2:valid,2:valid,,1
538,2:valid,2:valid,,1
539,2:valid,2:valid,,1
540,2:valid,2:valid,,1
541,2:valid,2:valid,,1
542,2:valid,2:valid,,1
543,2:valid,2:valid,,1
544,2:valid,2:valid,,1
545,2:valid,2:valid,,1
546,2:valid,2:valid,,1
547,2:valid,2:valid,,0.997
548,2:valid,2:valid,,1
549,2:valid,2:valid,,0.994
550,2:valid,2:valid,,1
551,2:valid,2:valid,,1
552,2:valid,2:valid,,1
553,2:valid,2:valid,,1
554,2:valid,2:valid,,1
555,2:valid,2:valid,,1
556,2:valid,2:valid,,1
557,2:valid,2:valid,,1
558,2:valid,2:valid,,1
559,2:valid,2:valid,,1
560,2:valid,2:valid,,1
561,2:valid,2:valid,,1
562,2:valid,2:valid,,1
563,2:valid,2:valid,,1
564,2:valid,2:valid,,0.999
565,2:valid,2:valid,,1
566,2:valid,2:valid,,1
567,2:valid,2:valid,,1
568,2:valid,2:valid,,1
569,2:valid,2:valid,,0.975
570,2:valid,2:valid,,1
571,2:valid,2:valid,,0.795
572,1:bugged,2:valid,+,1
573,2:valid,2:valid,,0.999
574,2:valid,2:valid,,1
575,2:valid,2:valid,,1
576,2:valid,2:valid,,1
