FileName,inst#,actual,predicted,error,prediction
deltaspike\modules\security\impl\src\test\java\org\apache\deltaspike\test\security\impl\authorization\securityparameterbinding\MockObject.java,1,2:valid,2:valid,,0.0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\spi\config\ConfigSourceProvider.java,2,2:valid,2:valid,,0.004
deltaspike\modules\jpa\impl\src\test\java\org\apache\deltaspike\test\jpa\api\transactional\multipleinjection\nested\NestedMultiTransactionTest.java,3,2:valid,2:valid,,0.0
deltaspike\modules\security\impl\src\main\java\org\apache\deltaspike\security\impl\extension\SecurityInterceptorBindingLiteral.java,4,2:valid,2:valid,,0.0
deltaspike\modules\jsf\impl\src\test\java\org\apache\deltaspike\test\jsf\impl\config\view\navigation\destination\uc004\PageBean004.java,5,2:valid,2:valid,,0.0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\scope\mapped\MappedJsf2ScopeExtension.java,6,2:valid,2:valid,,0.0
deltaspike\modules\data\test-ee7\src\test\java\org\apache\deltaspike\data\test\ee7\domain\Flat.java,7,2:valid,2:valid,,0.0
deltaspike\modules\data\impl\src\test\java\org\apache\deltaspike\data\impl\handler\EntityManagerDelegateHandlerTest.java,8,2:valid,2:valid,,0.0
deltaspike\modules\jsf\impl\src\test\java\org\apache\deltaspike\test\jsf\impl\config\view\navigation\syntax\uc001\SimplePageConfig001.java,9,2:valid,2:valid,,0.0
deltaspike\modules\bean-validation\impl\src\test\java\org\apache\deltaspike\beanvalidation\test\BasicPojo.java,10,2:valid,2:valid,,0.0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\message\MessageResolver.java,11,2:valid,2:valid,,0.0
deltaspike\modules\jsf\api\src\main\java\org\apache\deltaspike\jsf\spi\config\view\navigation\NavigationParameterStrategy.java,12,2:valid,2:valid,,0.0
deltaspike\modules\data\impl\src\test\java\org\apache\deltaspike\data\test\domain\mapped\MappedThree.java,13,2:valid,2:valid,,0.0
deltaspike\core\api\src\test\java\org\apache\deltaspike\test\api\metadata\Small.java,14,2:valid,2:valid,,0.0
deltaspike\modules\test-control\impl\src\test\java\org\apache\deltaspike\test\testcontrol\uc002\SessionScopePerTestClassTest.java,15,2:valid,2:valid,,0.0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\injection\proxy\ConverterInvocationHandler.java,16,2:valid,2:valid,,0.0
deltaspike\modules\jpa\api\src\main\java\org\apache\deltaspike\jpa\spi\transaction\TransactionStrategy.java,17,2:valid,2:valid,,0.002
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\interceptor\GlobalInterceptorExtension.java,18,2:valid,2:valid,,0.001
deltaspike\modules\data\impl\src\test\java\org\apache\deltaspike\data\test\domain\dto\SimpleId.java,19,2:valid,2:valid,,0.0
deltaspike\modules\jpa\api\src\main\java\org\apache\deltaspike\jpa\api\transaction\TransactionScoped.java,20,2:valid,2:valid,,0.0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\window\WindowBeanHolder.java,21,2:valid,2:valid,,0.003
deltaspike\modules\jpa\impl\src\test\java\org\apache\deltaspike\test\jpa\api\transactional\readonly\auto\TestEntityManagerProducer.java,22,2:valid,2:valid,,0.0
deltaspike\modules\security\impl\src\test\java\org\apache\deltaspike\test\security\impl\authorization\secured\SecuredAnnotationTest.java,23,2:valid,2:valid,,0.003
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\scope\WindowScoped.java,24,2:valid,2:valid,,0.0
deltaspike\modules\security\impl\src\main\java\org\apache\deltaspike\security\impl\util\SecurityUtils.java,25,2:valid,2:valid,,0.002
deltaspike\modules\test-control\impl\src\test\java\org\apache\deltaspike\test\testcontrol\uc003\TestSuite.java,26,1:bugged,2:valid,+,0.0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\config\PropertyFileConfig.java,27,2:valid,2:valid,,0.001
deltaspike\modules\proxy\impl-asm\src\test\java\org\apache\deltaspike\proxy\impl\TestClass.java,28,2:valid,2:valid,,0.0
deltaspike\modules\test-control\impl\src\test\java\org\apache\deltaspike\test\testcontrol\uc013\ContainerConfigTest.java,29,2:valid,2:valid,,0.0
deltaspike\modules\jsf\impl\src\test\java\org\apache\deltaspike\test\jsf\impl\util\ArchiveUtils.java,30,2:valid,2:valid,,0.002
