FileName,inst#,actual,predicted,error,prediction
core-metadata\src\main\java\org\apache\kylin\measure\hllc\DenseRegister.java,1,2:valid,2:valid,,0.0
core-dictionary\src\main\java\org\apache\kylin\dict\DictCodeSystem.java,2,2:valid,2:valid,,0.0
query\src\main\java\org\apache\kylin\query\util\KeywordDefaultDirtyHack.java,3,2:valid,2:valid,,0.0
server-base\src\main\java\org\apache\kylin\rest\service\BadQueryDetector.java,4,2:valid,2:valid,,0.005
tool\src\main\java\org\apache\kylin\tool\MrJobInfoExtractor.java,5,1:bugged,2:valid,+,0.041
server-base\src\main\java\org\apache\kylin\rest\util\AclEvaluate.java,6,2:valid,2:valid,,0.0
server-base\src\main\java\org\apache\kylin\rest\service\CacheService.java,7,2:valid,2:valid,,0.03
atopcalcite\src\main\java\org\apache\calcite\sql\type\SqlTypeUtil.java,8,2:valid,2:valid,,0.0
core-metadata\src\main\java\org\apache\kylin\metadata\filter\UnsupportedTupleFilter.java,9,2:valid,2:valid,,0.0
jdbc\src\main\java\org\apache\kylin\jdbc\json\TableMetaStub.java,10,2:valid,2:valid,,0.003
core-metadata\src\main\java\org\apache\kylin\metadata\expression\ExpressionVisitor.java,11,2:valid,2:valid,,0.0
server-base\src\main\java\org\apache\kylin\rest\service\UserService.java,12,2:valid,2:valid,,0.001
core-common\src\main\java\org\apache\kylin\common\util\ByteBufferBackedInputStream.java,13,2:valid,2:valid,,0.0
core-common\src\main\java\org\apache\kylin\common\metrics\metrics2\Metrics2Reporter.java,14,2:valid,2:valid,,0.0
storage-hbase\src\test\java\org\apache\kylin\storage\hbase\steps\RowValueDecoderTest.java,15,2:valid,2:valid,,0.0
core-metadata\src\main\java\org\apache\kylin\metadata\model\SegmentStatusEnum.java,16,2:valid,2:valid,,0.0
core-common\src\main\java\org\apache\kylin\common\util\Dictionary.java,17,1:bugged,2:valid,+,0.004
core-cube\src\main\java\org\apache\kylin\cube\model\validation\IValidatorRule.java,18,2:valid,2:valid,,0.012
core-metadata\src\main\java\org\apache\kylin\metadata\datatype\DataTypeOrder.java,19,2:valid,2:valid,,0.0
core-cube\src\main\java\org\apache\kylin\cube\model\HBaseMappingDesc.java,20,2:valid,2:valid,,0.0
engine-spark\src\main\java\org\apache\kylin\engine\spark\SparkCubingByLayer.java,21,1:bugged,2:valid,+,0.008
core-metadata\src\main\java\org\apache\kylin\metadata\tuple\ITuple.java,22,2:valid,2:valid,,0.013
core-metadata\src\main\java\org\apache\kylin\metadata\TempStatementManager.java,23,2:valid,2:valid,,0.0
source-hive\src\main\java\org\apache\kylin\source\hive\cardinality\ColumnCardinalityMapper.java,24,2:valid,2:valid,,0.006
core-metadata\src\main\java\org\apache\kylin\metadata\datatype\Int4Serializer.java,25,2:valid,2:valid,,0.001
core-metadata\src\test\java\org\apache\kylin\metadata\expression\TupleExpressionSerializerTest.java,26,2:valid,2:valid,,0.0
core-dictionary\src\main\java\org\apache\kylin\dict\lookup\LookupProviderFactory.java,27,2:valid,2:valid,,0.0
core-dictionary\src\main\java\org\apache\kylin\dict\IDictionaryValueEnumerator.java,28,2:valid,2:valid,,0.002
core-metadata\src\main\java\org\apache\kylin\metadata\cachesync\CaseInsensitiveStringCache.java,29,2:valid,2:valid,,0.0
query\src\main\java\org\apache\kylin\query\optrule\OLAPAggregateRule.java,30,2:valid,2:valid,,0.0
core-cube\src\main\java\org\apache\kylin\cube\cuboid\DefaultCuboidScheduler.java,31,2:valid,2:valid,,0.0
core-metadata\src\main\java\org\apache\kylin\dimension\FixedLenHexDimEnc.java,32,2:valid,2:valid,,0.012
core-job\src\main\java\org\apache\kylin\job\execution\DefaultChainedExecutable.java,33,2:valid,2:valid,,0.027
server\src\test\java\org\apache\kylin\rest\service\TableServiceTest.java,34,2:valid,2:valid,,0.0
server-base\src\test\java\org\apache\kylin\rest\service\TableServiceTest.java,35,2:valid,2:valid,,0.0
core-metadata\src\test\java\org\apache\kylin\dimension\FixedLenHexDimEncTest.java,36,2:valid,2:valid,,0.002
core-cube\src\main\java\org\apache\kylin\cube\common\SegmentPruner.java,37,2:valid,2:valid,,0.0
core-job\src\main\java\org\apache\kylin\job\common\ShellExecutable.java,38,1:bugged,2:valid,+,0.003
server-base\src\main\java\org\apache\kylin\rest\security\AclPermission.java,39,2:valid,2:valid,,0.0
query\src\main\java\org\apache\kylin\query\QueryCli.java,40,2:valid,2:valid,,0.004
core-metadata\src\test\java\org\apache\kylin\metadata\cachesync\CachedCrudAssistTest.java,41,2:valid,2:valid,,0.0
core-job\src\test\java\org\apache\kylin\job\SucceedTestExecutable.java,42,2:valid,2:valid,,0.0
tool\src\test\java\org\apache\kylin\tool\HybridCubeCLITest.java,43,2:valid,2:valid,,0.0
engine-spark\src\main\java\org\apache\kylin\engine\spark\util\IteratorUtils.java,44,2:valid,2:valid,,0.0
source-hive\src\main\java\org\apache\kylin\source\hive\cardinality\HiveColumnCardinalityJob.java,45,2:valid,2:valid,,0.008
core-common\src\main\java\org\apache\kylin\common\util\SetThreadName.java,46,2:valid,2:valid,,0.005
server-base\src\main\java\org\apache\kylin\rest\controller\KylinUserGroupController.java,47,2:valid,2:valid,,0.0
query\src\main\java\org\apache\kylin\query\optrule\OLAPProjectRule.java,48,2:valid,2:valid,,0.0
query\src\test\java\org\apache\kylin\query\util\KeywordDefaultDirtyHackTest.java,49,2:valid,2:valid,,0.0
engine-mr\src\main\java\org\apache\kylin\engine\mr\common\JobRelatedMetaUtil.java,50,2:valid,2:valid,,0.0
storage-hbase\src\test\java\org\apache\kylin\storage\hbase\steps\SandboxMetastoreCLI.java,51,1:bugged,2:valid,+,0.001
core-storage\src\test\java\org\apache\kylin\storage\cache\EhcacheTest.java,52,2:valid,2:valid,,0.001
server-base\src\main\java\org\apache\kylin\rest\security\springacl\SidInfo.java,53,2:valid,2:valid,,0.0
core-metadata\src\main\java\org\apache\kylin\metadata\realization\NoRealizationFoundException.java,54,2:valid,2:valid,,0.0
core-metadata\src\test\java\org\apache\kylin\metadata\badquery\BadQueryHistoryManagerTest.java,55,2:valid,2:valid,,0.001
storage-hbase\src\main\java\org\apache\kylin\storage\hbase\util\HbaseStreamingInput.java,56,2:valid,2:valid,,0.008
server\src\test\java\org\apache\kylin\rest\service\TableACLServiceTest.java,57,2:valid,2:valid,,0.0
query\src\test\java\org\apache\kylin\query\schema\OLAPTableTest.java,58,2:valid,2:valid,,0.0
core-metadata\src\main\java\org\apache\kylin\measure\dim\DimCountDistinctAggregator.java,59,2:valid,2:valid,,0.0
core-cube\src\main\java\org\apache\kylin\cube\model\CubeJoinedFlatTableEnrich.java,60,2:valid,2:valid,,0.005
server-base\src\main\java\org\apache\kylin\rest\service\CubeService.java,61,1:bugged,2:valid,+,0.282
core-job\src\main\java\org\apache\kylin\job\dao\ExecutableOutputPO.java,62,2:valid,2:valid,,0.0
