FileName,inst#,actual,predicted,error,prediction
math\src\main\java\org\apache\mahout\math\FileBasedSparseBinaryMatrix.java,1,2:valid,2:valid,,0.0
mr\src\main\java\org\apache\mahout\classifier\df\node\Node.java,2,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingRecommenderBuilder.java,3,2:valid,2:valid,,0.0
mr\src\main\java\org\apache\mahout\classifier\df\tools\FrequenciesJob.java,4,2:valid,2:valid,,0.023
mr\src\main\java\org\apache\mahout\clustering\ClusteringUtils.java,5,2:valid,2:valid,,0.0
mr\src\main\java\org\apache\mahout\math\hadoop\stats\VarianceTotals.java,6,2:valid,2:valid,,0.0
mr\src\main\java\org\apache\mahout\math\neighborhood\LocalitySensitiveHashSearch.java,7,2:valid,2:valid,,0.0
integration\src\test\java\org\apache\mahout\cf\taste\impl\similarity\jdbc\MySQLJDBCInMemoryItemSimilarityTest.java,8,2:valid,2:valid,,0.015
integration\src\main\java\org\apache\mahout\benchmark\SerializationBenchmark.java,9,2:valid,2:valid,,0.0
mr\src\main\java\org\apache\mahout\cf\taste\impl\recommender\AllUnknownItemsCandidateItemsStrategy.java,10,2:valid,2:valid,,0.0
integration\src\main\java\org\apache\mahout\utils\regex\AnalyzerTransformer.java,11,2:valid,2:valid,,0.087
mr\src\test\java\org\apache\mahout\cf\taste\impl\common\RunningAverageAndStdDevTest.java,12,2:valid,2:valid,,0.001
mr\src\main\java\org\apache\mahout\cf\taste\similarity\precompute\SimilarItemsWriter.java,13,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\DataFileIterator.java,14,2:valid,2:valid,,0.113
mr\src\main\java\org\apache\mahout\math\ssvd\SequentialOutOfCoreSvd.java,15,2:valid,2:valid,,0.001
mr\src\main\java\org\apache\mahout\classifier\sequencelearning\hmm\HmmModel.java,16,2:valid,2:valid,,0.0
mr\src\test\java\org\apache\mahout\cf\taste\impl\neighborhood\DummySimilarity.java,17,2:valid,2:valid,,0.0
math\src\main\java\org\apache\mahout\math\map\QuickOpenIntIntHashMap.java,18,2:valid,2:valid,,0.034
math\src\main\java\org\apache\mahout\math\DelegatingVector.java,19,2:valid,2:valid,,0.0
integration\src\main\java\org\apache\mahout\cf\taste\impl\similarity\jdbc\MySQLJDBCInMemoryItemSimilarity.java,20,2:valid,2:valid,,0.417
mr\src\main\java\org\apache\mahout\classifier\df\tools\Frequencies.java,21,2:valid,2:valid,,0.005
mr\src\test\java\org\apache\mahout\classifier\df\data\Utils.java,22,2:valid,2:valid,,0.027
mr\src\test\java\org\apache\mahout\classifier\sequencelearning\hmm\HMMModelTest.java,23,2:valid,2:valid,,0.001
integration\src\main\java\org\apache\mahout\utils\SplitInput.java,24,2:valid,2:valid,,0.222
mr\src\main\java\org\apache\mahout\math\hadoop\similarity\cooccurrence\measures\VectorSimilarityMeasure.java,25,2:valid,2:valid,,0.0
